Date,Time,PAR_rcb,PAR_greenup
12/19/18,9:15:00 AM,404,153
12/19/18,9:30:00 AM,127,172
12/19/18,9:45:00 AM,508,225
12/19/18,10:00:00 AM,564,251
12/19/18,10:15:00 AM,617,426
12/19/18,10:30:00 AM,664,560
12/19/18,10:45:00 AM,712,685
12/19/18,11:00:00 AM,750,743
12/19/18,11:15:00 AM,784,788
12/19/18,11:30:00 AM,814,816
12/19/18,11:45:00 AM,836,840
12/19/18,12:00:00 PM,852,150
12/19/18,12:15:00 PM,861,872
12/19/18,12:30:00 PM,866,880
12/19/18,12:45:00 PM,861,144
12/19/18,1:00:00 PM,855,143
12/19/18,1:15:00 PM,837,853
12/19/18,1:30:00 PM,796,827
12/19/18,1:45:00 PM,789,790
12/19/18,2:00:00 PM,709,753
12/19/18,2:15:00 PM,718,694
12/19/18,2:30:00 PM,598,555
12/19/18,2:45:00 PM,340,564
12/19/18,3:00:00 PM,416,256
12/19/18,3:15:00 PM,240,457
12/19/18,3:30:00 PM,278,302
12/19/18,3:45:00 PM,161,206
12/19/18,4:00:00 PM,139,218
12/19/18,4:15:00 PM,136,136
12/19/18,4:30:00 PM,86,88
12/19/18,4:45:00 PM,50,58
12/19/18,5:00:00 PM,25,29
12/19/18,5:15:00 PM,13,16
12/19/18,5:30:00 PM,12,13
12/19/18,5:45:00 PM,12,13
12/19/18,6:00:00 PM,12,13
12/19/18,6:15:00 PM,10,13
12/19/18,6:30:00 PM,12,12
12/19/18,6:45:00 PM,10,12
12/19/18,7:00:00 PM,10,15
12/19/18,7:15:00 PM,12,12
12/19/18,7:30:00 PM,12,13
12/19/18,7:45:00 PM,13,16
12/19/18,8:00:00 PM,12,13
12/19/18,8:15:00 PM,12,13
12/19/18,8:30:00 PM,10,13
12/19/18,8:45:00 PM,10,13
12/19/18,9:00:00 PM,12,15
12/19/18,9:15:00 PM,12,15
12/19/18,9:30:00 PM,10,12
12/19/18,9:45:00 PM,12,15
12/19/18,10:00:00 PM,12,15
12/19/18,10:15:00 PM,12,15
12/19/18,10:30:00 PM,10,13
12/19/18,10:45:00 PM,13,13
12/19/18,11:00:00 PM,12,12
12/19/18,11:15:00 PM,13,15
12/19/18,11:30:00 PM,12,15
12/19/18,11:45:00 PM,12,12
12/20/18,12:00:00 AM,12,13
12/20/18,12:15:00 AM,12,15
12/20/18,12:30:00 AM,12,13
12/20/18,12:45:00 AM,12,15
12/20/18,1:00:00 AM,12,13
12/20/18,1:15:00 AM,12,12
12/20/18,1:30:00 AM,10,13
12/20/18,1:45:00 AM,12,12
12/20/18,2:00:00 AM,12,16
12/20/18,2:15:00 AM,10,12
12/20/18,2:30:00 AM,13,13
12/20/18,2:45:00 AM,13,13
12/20/18,3:00:00 AM,12,13
12/20/18,3:15:00 AM,12,13
12/20/18,3:30:00 AM,13,13
12/20/18,3:45:00 AM,12,15
12/20/18,4:00:00 AM,12,13
12/20/18,4:15:00 AM,13,15
12/20/18,4:30:00 AM,12,13
12/20/18,4:45:00 AM,12,15
12/20/18,5:00:00 AM,13,15
12/20/18,5:15:00 AM,12,15
12/20/18,5:30:00 AM,13,15
12/20/18,5:45:00 AM,12,15
12/20/18,6:00:00 AM,12,13
12/20/18,6:15:00 AM,13,13
12/20/18,6:30:00 AM,13,15
12/20/18,6:45:00 AM,12,15
12/20/18,7:00:00 AM,13,15
12/20/18,7:15:00 AM,15,13
12/20/18,7:30:00 AM,13,12
12/20/18,7:45:00 AM,18,19
12/20/18,8:00:00 AM,31,31
12/20/18,8:15:00 AM,41,37
12/20/18,8:30:00 AM,98,66
12/20/18,8:45:00 AM,209,68
12/20/18,9:00:00 AM,219,118
12/20/18,9:15:00 AM,247,163
12/20/18,9:30:00 AM,321,167
12/20/18,9:45:00 AM,287,184
12/20/18,10:00:00 AM,413,177
12/20/18,10:15:00 AM,401,152
12/20/18,10:30:00 AM,349,174
12/20/18,10:45:00 AM,228,189
12/20/18,11:00:00 AM,240,230
12/20/18,11:15:00 AM,407,272
12/20/18,11:30:00 AM,436,289
12/20/18,11:45:00 AM,422,249
12/20/18,12:00:00 PM,361,197
12/20/18,12:15:00 PM,257,203
12/20/18,12:30:00 PM,176,146
12/20/18,12:45:00 PM,169,141
12/20/18,1:00:00 PM,164,141
12/20/18,1:15:00 PM,145,136
12/20/18,1:30:00 PM,81,119
12/20/18,1:45:00 PM,73,119
12/20/18,2:00:00 PM,68,116
12/20/18,2:15:00 PM,50,91
12/20/18,2:30:00 PM,55,90
12/20/18,2:45:00 PM,55,91
12/20/18,3:00:00 PM,43,77
12/20/18,3:15:00 PM,55,68
12/20/18,3:30:00 PM,41,40
12/20/18,3:45:00 PM,37,40
12/20/18,4:00:00 PM,31,38
12/20/18,4:15:00 PM,22,25
12/20/18,4:30:00 PM,16,24
12/20/18,4:45:00 PM,13,22
12/20/18,5:00:00 PM,12,18
12/20/18,5:15:00 PM,10,15
12/20/18,5:30:00 PM,10,16
12/20/18,5:45:00 PM,10,16
12/20/18,6:00:00 PM,12,15
12/20/18,6:15:00 PM,9,15
12/20/18,6:30:00 PM,10,13
12/20/18,6:45:00 PM,12,10
12/20/18,7:00:00 PM,7,15
12/20/18,7:15:00 PM,10,15
12/20/18,7:30:00 PM,10,13
12/20/18,7:45:00 PM,10,16
12/20/18,8:00:00 PM,10,15
12/20/18,8:15:00 PM,9,15
12/20/18,8:30:00 PM,10,18
12/20/18,8:45:00 PM,10,16
12/20/18,9:00:00 PM,10,15
12/20/18,9:15:00 PM,10,15
12/20/18,9:30:00 PM,9,16
12/20/18,9:45:00 PM,10,18
12/20/18,10:00:00 PM,9,16
12/20/18,10:15:00 PM,10,13
12/20/18,10:30:00 PM,10,13
12/20/18,10:45:00 PM,10,13
12/20/18,11:00:00 PM,10,15
12/20/18,11:15:00 PM,12,15
12/20/18,11:30:00 PM,9,13
12/20/18,11:45:00 PM,10,15
12/21/18,12:00:00 AM,12,12
12/21/18,12:15:00 AM,12,13
12/21/18,12:30:00 AM,10,13
12/21/18,12:45:00 AM,10,13
12/21/18,1:00:00 AM,10,16
12/21/18,1:15:00 AM,12,16
12/21/18,1:30:00 AM,10,16
12/21/18,1:45:00 AM,10,15
12/21/18,2:00:00 AM,10,16
12/21/18,2:15:00 AM,10,15
12/21/18,2:30:00 AM,10,15
12/21/18,2:45:00 AM,12,15
12/21/18,3:00:00 AM,10,18
12/21/18,3:15:00 AM,9,15
12/21/18,3:30:00 AM,10,15
12/21/18,3:45:00 AM,10,9
12/21/18,4:00:00 AM,9,15
12/21/18,4:15:00 AM,10,15
12/21/18,4:30:00 AM,10,15
12/21/18,4:45:00 AM,10,16
12/21/18,5:00:00 AM,12,16
12/21/18,5:15:00 AM,10,15
12/21/18,5:30:00 AM,12,12
12/21/18,5:45:00 AM,12,15
12/21/18,6:00:00 AM,13,15
12/21/18,6:15:00 AM,10,12
12/21/18,6:30:00 AM,12,15
12/21/18,6:45:00 AM,10,15
12/21/18,7:00:00 AM,10,13
12/21/18,7:15:00 AM,12,15
12/21/18,7:30:00 AM,12,12
12/21/18,7:45:00 AM,13,13
12/21/18,8:00:00 AM,13,19
12/21/18,8:15:00 AM,25,28
12/21/18,8:30:00 AM,27,35
12/21/18,8:45:00 AM,35,32
12/21/18,9:00:00 AM,40,41
12/21/18,9:15:00 AM,35,58
12/21/18,9:30:00 AM,50,66
12/21/18,9:45:00 AM,50,59
12/21/18,10:00:00 AM,40,78
12/21/18,10:15:00 AM,40,106
12/21/18,10:30:00 AM,64,94
12/21/18,10:45:00 AM,56,78
12/21/18,11:00:00 AM,56,97
12/21/18,11:15:00 AM,67,81
12/21/18,11:30:00 AM,64,75
12/21/18,11:45:00 AM,110,83
12/21/18,12:00:00 PM,73,71
12/21/18,12:15:00 PM,112,103
12/21/18,12:30:00 PM,112,85
12/21/18,12:45:00 PM,124,113
12/21/18,1:00:00 PM,111,72
12/21/18,1:15:00 PM,74,96
12/21/18,1:30:00 PM,92,106
12/21/18,1:45:00 PM,112,102
12/21/18,2:00:00 PM,81,77
12/21/18,2:15:00 PM,83,72
12/21/18,2:30:00 PM,75,50
12/21/18,2:45:00 PM,73,53
12/21/18,3:00:00 PM,58,38
12/21/18,3:15:00 PM,46,31
12/21/18,3:30:00 PM,52,35
12/21/18,3:45:00 PM,44,32
12/21/18,4:00:00 PM,44,25
12/21/18,4:15:00 PM,31,24
12/21/18,4:30:00 PM,22,22
12/21/18,4:45:00 PM,15,18
12/21/18,5:00:00 PM,12,16
12/21/18,5:15:00 PM,12,13
12/21/18,5:30:00 PM,10,15
12/21/18,5:45:00 PM,9,13
12/21/18,6:00:00 PM,10,13
12/21/18,6:15:00 PM,10,13
12/21/18,6:30:00 PM,10,16
12/21/18,6:45:00 PM,10,12
12/21/18,7:00:00 PM,12,13
12/21/18,7:15:00 PM,10,10
12/21/18,7:30:00 PM,10,16
12/21/18,7:45:00 PM,9,15
12/21/18,8:00:00 PM,10,13
12/21/18,8:15:00 PM,9,13
12/21/18,8:30:00 PM,9,13
12/21/18,8:45:00 PM,12,15
12/21/18,9:00:00 PM,10,13
12/21/18,9:15:00 PM,12,12
12/21/18,9:30:00 PM,10,15
12/21/18,9:45:00 PM,12,15
12/21/18,10:00:00 PM,12,12
12/21/18,10:15:00 PM,12,15
12/21/18,10:30:00 PM,10,15
12/21/18,10:45:00 PM,12,12
12/21/18,11:00:00 PM,10,10
12/21/18,11:15:00 PM,12,13
12/21/18,11:30:00 PM,12,15
12/21/18,11:45:00 PM,9,12
12/22/18,12:00:00 AM,12,13
12/22/18,12:15:00 AM,10,10
12/22/18,12:30:00 AM,10,13
12/22/18,12:45:00 AM,10,13
12/22/18,1:00:00 AM,12,15
12/22/18,1:15:00 AM,10,13
12/22/18,1:30:00 AM,13,15
12/22/18,1:45:00 AM,12,12
12/22/18,2:00:00 AM,13,15
12/22/18,2:15:00 AM,10,10
12/22/18,2:30:00 AM,10,13
12/22/18,2:45:00 AM,10,15
12/22/18,3:00:00 AM,13,15
12/22/18,3:15:00 AM,10,15
12/22/18,3:30:00 AM,10,16
12/22/18,3:45:00 AM,15,15
12/22/18,4:00:00 AM,13,15
12/22/18,4:15:00 AM,12,12
12/22/18,4:30:00 AM,13,15
12/22/18,4:45:00 AM,10,12
12/22/18,5:00:00 AM,12,13
12/22/18,5:15:00 AM,12,13
12/22/18,5:30:00 AM,12,13
12/22/18,5:45:00 AM,12,13
12/22/18,6:00:00 AM,10,15
12/22/18,6:15:00 AM,13,13
12/22/18,6:30:00 AM,10,13
12/22/18,6:45:00 AM,12,15
12/22/18,7:00:00 AM,13,13
12/22/18,7:15:00 AM,12,13
12/22/18,7:30:00 AM,12,13
12/22/18,7:45:00 AM,13,16
12/22/18,8:00:00 AM,18,19
12/22/18,8:15:00 AM,24,22
12/22/18,8:30:00 AM,25,28
12/22/18,8:45:00 AM,34,32
12/22/18,9:00:00 AM,52,53
12/22/18,9:15:00 AM,46,71
12/22/18,9:30:00 AM,47,96
12/22/18,9:45:00 AM,44,169
12/22/18,10:00:00 AM,107,106
12/22/18,10:15:00 AM,83,85
12/22/18,10:30:00 AM,73,102
12/22/18,10:45:00 AM,78,97
12/22/18,11:00:00 AM,90,87
12/22/18,11:15:00 AM,107,90
12/22/18,11:30:00 AM,90,147
12/22/18,11:45:00 AM,90,187
12/22/18,12:00:00 PM,112,224
12/22/18,12:15:00 PM,123,217
12/22/18,12:30:00 PM,107,178
12/22/18,12:45:00 PM,96,287
12/22/18,1:00:00 PM,120,290
12/22/18,1:15:00 PM,95,309
12/22/18,1:30:00 PM,120,342
12/22/18,1:45:00 PM,180,271
12/22/18,2:00:00 PM,160,317
12/22/18,2:15:00 PM,154,252
12/22/18,2:30:00 PM,151,197
12/22/18,2:45:00 PM,192,156
12/22/18,3:00:00 PM,145,131
12/22/18,3:15:00 PM,129,127
12/22/18,3:30:00 PM,95,102
12/22/18,3:45:00 PM,101,84
12/22/18,4:00:00 PM,89,109
12/22/18,4:15:00 PM,65,78
12/22/18,4:30:00 PM,41,66
12/22/18,4:45:00 PM,31,40
12/22/18,5:00:00 PM,21,26
12/22/18,5:15:00 PM,15,15
12/22/18,5:30:00 PM,12,13
12/22/18,5:45:00 PM,13,13
12/22/18,6:00:00 PM,12,13
12/22/18,6:15:00 PM,13,15
12/22/18,6:30:00 PM,10,12
12/22/18,6:45:00 PM,12,13
12/22/18,7:00:00 PM,12,15
12/22/18,7:15:00 PM,12,15
12/22/18,7:30:00 PM,12,13
12/22/18,7:45:00 PM,12,13
12/22/18,8:00:00 PM,12,15
12/22/18,8:15:00 PM,12,13
12/22/18,8:30:00 PM,12,13
12/22/18,8:45:00 PM,10,13
12/22/18,9:00:00 PM,12,13
12/22/18,9:15:00 PM,12,13
12/22/18,9:30:00 PM,12,15
12/22/18,9:45:00 PM,12,12
12/22/18,10:00:00 PM,12,13
12/22/18,10:15:00 PM,13,13
12/22/18,10:30:00 PM,12,13
12/22/18,10:45:00 PM,13,16
12/22/18,11:00:00 PM,13,13
12/22/18,11:15:00 PM,13,13
12/22/18,11:30:00 PM,12,15
12/22/18,11:45:00 PM,12,16
12/23/18,12:00:00 AM,12,13
12/23/18,12:15:00 AM,12,13
12/23/18,12:30:00 AM,13,15
12/23/18,12:45:00 AM,10,15
12/23/18,1:00:00 AM,12,13
12/23/18,1:15:00 AM,12,15
12/23/18,1:30:00 AM,13,15
12/23/18,1:45:00 AM,10,13
12/23/18,2:00:00 AM,12,15
12/23/18,2:15:00 AM,12,13
12/23/18,2:30:00 AM,13,15
12/23/18,2:45:00 AM,10,15
12/23/18,3:00:00 AM,12,15
12/23/18,3:15:00 AM,12,15
12/23/18,3:30:00 AM,12,13
12/23/18,3:45:00 AM,12,15
12/23/18,4:00:00 AM,12,12
12/23/18,4:15:00 AM,12,12
12/23/18,4:30:00 AM,12,13
12/23/18,4:45:00 AM,12,15
12/23/18,5:00:00 AM,13,16
12/23/18,5:15:00 AM,13,15
12/23/18,5:30:00 AM,12,15
12/23/18,5:45:00 AM,13,13
12/23/18,6:00:00 AM,12,13
12/23/18,6:15:00 AM,13,13
12/23/18,6:30:00 AM,13,15
12/23/18,6:45:00 AM,13,13
12/23/18,7:00:00 AM,10,15
12/23/18,7:15:00 AM,12,13
12/23/18,7:30:00 AM,15,15
12/23/18,7:45:00 AM,25,25
12/23/18,8:00:00 AM,52,41
12/23/18,8:15:00 AM,110,52
12/23/18,8:30:00 AM,198,69
12/23/18,8:45:00 AM,280,81
12/23/18,9:00:00 AM,189,102
12/23/18,9:15:00 AM,368,103
12/23/18,9:30:00 AM,312,162
12/23/18,9:45:00 AM,363,121
12/23/18,10:00:00 AM,435,134
12/23/18,10:15:00 AM,442,156
12/23/18,10:30:00 AM,277,155
12/23/18,10:45:00 AM,269,208
12/23/18,11:00:00 AM,260,308
12/23/18,11:15:00 AM,250,460
12/23/18,11:30:00 AM,954,331
12/23/18,11:45:00 AM,888,295
12/23/18,12:00:00 PM,843,308
12/23/18,12:15:00 PM,496,276
12/23/18,12:30:00 PM,386,136
12/23/18,12:45:00 PM,213,136
12/23/18,1:00:00 PM,163,118
12/23/18,1:15:00 PM,139,131
12/23/18,1:30:00 PM,188,121
12/23/18,1:45:00 PM,194,130
12/23/18,2:00:00 PM,115,153
12/23/18,2:15:00 PM,104,140
12/23/18,2:30:00 PM,69,56
12/23/18,2:45:00 PM,61,60
12/23/18,3:00:00 PM,55,75
12/23/18,3:15:00 PM,58,66
12/23/18,3:30:00 PM,47,56
12/23/18,3:45:00 PM,39,41
12/23/18,4:00:00 PM,28,74
12/23/18,4:15:00 PM,34,75
12/23/18,4:30:00 PM,31,37
12/23/18,4:45:00 PM,18,26
12/23/18,5:00:00 PM,15,16
12/23/18,5:15:00 PM,10,18
12/23/18,5:30:00 PM,9,15
12/23/18,5:45:00 PM,12,13
12/23/18,6:00:00 PM,10,15
12/23/18,6:15:00 PM,12,15
12/23/18,6:30:00 PM,9,13
12/23/18,6:45:00 PM,10,13
12/23/18,7:00:00 PM,10,13
12/23/18,7:15:00 PM,12,13
12/23/18,7:30:00 PM,10,15
12/23/18,7:45:00 PM,10,16
12/23/18,8:00:00 PM,10,13
12/23/18,8:15:00 PM,12,16
12/23/18,8:30:00 PM,9,15
12/23/18,8:45:00 PM,10,16
12/23/18,9:00:00 PM,10,13
12/23/18,9:15:00 PM,9,16
12/23/18,9:30:00 PM,10,15
12/23/18,9:45:00 PM,12,15
12/23/18,10:00:00 PM,9,16
12/23/18,10:15:00 PM,10,15
12/23/18,10:30:00 PM,9,15
12/23/18,10:45:00 PM,12,15
12/23/18,11:00:00 PM,10,13
12/23/18,11:15:00 PM,10,15
12/23/18,11:30:00 PM,10,15
12/23/18,11:45:00 PM,12,13
12/24/18,12:00:00 AM,12,15
12/24/18,12:15:00 AM,12,15
12/24/18,12:30:00 AM,10,13
12/24/18,12:45:00 AM,10,15
12/24/18,1:00:00 AM,10,13
12/24/18,1:15:00 AM,12,13
12/24/18,1:30:00 AM,12,15
12/24/18,1:45:00 AM,12,12
12/24/18,2:00:00 AM,12,12
12/24/18,2:15:00 AM,12,13
12/24/18,2:30:00 AM,12,13
12/24/18,2:45:00 AM,12,13
12/24/18,3:00:00 AM,12,12
12/24/18,3:15:00 AM,12,15
12/24/18,3:30:00 AM,13,13
12/24/18,3:45:00 AM,12,13
12/24/18,4:00:00 AM,12,12
12/24/18,4:15:00 AM,12,13
12/24/18,4:30:00 AM,12,15
12/24/18,4:45:00 AM,12,13
12/24/18,5:00:00 AM,12,15
12/24/18,5:15:00 AM,13,15
12/24/18,5:30:00 AM,12,13
12/24/18,5:45:00 AM,12,15
12/24/18,6:00:00 AM,9,15
12/24/18,6:15:00 AM,12,15
12/24/18,6:30:00 AM,12,15
12/24/18,6:45:00 AM,12,15
12/24/18,7:00:00 AM,12,15
12/24/18,7:15:00 AM,13,13
12/24/18,7:30:00 AM,12,15
12/24/18,7:45:00 AM,22,21
12/24/18,8:00:00 AM,43,46
12/24/18,8:15:00 AM,73,81
12/24/18,8:30:00 AM,121,130
12/24/18,8:45:00 AM,189,194
12/24/18,9:00:00 AM,262,128
12/24/18,9:15:00 AM,329,141
12/24/18,9:30:00 AM,287,153
12/24/18,9:45:00 AM,479,153
12/24/18,10:00:00 AM,542,153
12/24/18,10:15:00 AM,595,155
12/24/18,10:30:00 AM,648,650
12/24/18,10:45:00 AM,701,707
12/24/18,11:00:00 AM,732,743
12/24/18,11:15:00 AM,768,784
12/24/18,11:30:00 AM,803,810
12/24/18,11:45:00 AM,830,837
12/24/18,12:00:00 PM,839,171
12/24/18,12:15:00 PM,817,866
12/24/18,12:30:00 PM,846,875
12/24/18,12:45:00 PM,849,168
12/24/18,1:00:00 PM,837,167
12/24/18,1:15:00 PM,825,558
12/24/18,1:30:00 PM,796,819
12/24/18,1:45:00 PM,789,788
12/24/18,2:00:00 PM,749,760
12/24/18,2:15:00 PM,207,712
12/24/18,2:30:00 PM,684,663
12/24/18,2:45:00 PM,469,611
12/24/18,3:00:00 PM,407,591
12/24/18,3:15:00 PM,490,473
12/24/18,3:30:00 PM,367,274
12/24/18,3:45:00 PM,275,392
12/24/18,4:00:00 PM,253,175
12/24/18,4:15:00 PM,157,144
12/24/18,4:30:00 PM,118,150
12/24/18,4:45:00 PM,59,103
12/24/18,5:00:00 PM,46,44
12/24/18,5:15:00 PM,16,22
12/24/18,5:30:00 PM,12,12
12/24/18,5:45:00 PM,12,13
12/24/18,6:00:00 PM,10,12
12/24/18,6:15:00 PM,12,13
12/24/18,6:30:00 PM,10,10
12/24/18,6:45:00 PM,12,15
12/24/18,7:00:00 PM,13,12
12/24/18,7:15:00 PM,10,13
12/24/18,7:30:00 PM,12,15
12/24/18,7:45:00 PM,12,10
12/24/18,8:00:00 PM,12,13
12/24/18,8:15:00 PM,10,15
12/24/18,8:30:00 PM,12,15
12/24/18,8:45:00 PM,10,15
12/24/18,9:00:00 PM,13,15
12/24/18,9:15:00 PM,15,13
12/24/18,9:30:00 PM,10,13
12/24/18,9:45:00 PM,10,13
12/24/18,10:00:00 PM,12,12
12/24/18,10:15:00 PM,10,13
12/24/18,10:30:00 PM,12,12
12/24/18,10:45:00 PM,10,12
12/24/18,11:00:00 PM,12,15
12/24/18,11:15:00 PM,12,16
12/24/18,11:30:00 PM,12,10
12/24/18,11:45:00 PM,12,15
12/25/18,12:00:00 AM,12,15
12/25/18,12:15:00 AM,13,13
12/25/18,12:30:00 AM,12,15
12/25/18,12:45:00 AM,12,13
12/25/18,1:00:00 AM,12,15
12/25/18,1:15:00 AM,12,15
12/25/18,1:30:00 AM,13,13
12/25/18,1:45:00 AM,12,15
12/25/18,2:00:00 AM,13,16
12/25/18,2:15:00 AM,12,18
12/25/18,2:30:00 AM,12,13
12/25/18,2:45:00 AM,13,13
12/25/18,3:00:00 AM,13,10
12/25/18,3:15:00 AM,13,16
12/25/18,3:30:00 AM,12,15
12/25/18,3:45:00 AM,12,13
12/25/18,4:00:00 AM,13,13
12/25/18,4:15:00 AM,12,15
12/25/18,4:30:00 AM,12,15
12/25/18,4:45:00 AM,12,15
12/25/18,5:00:00 AM,12,13
12/25/18,5:15:00 AM,12,13
12/25/18,5:30:00 AM,12,15
12/25/18,5:45:00 AM,12,13
12/25/18,6:00:00 AM,12,13
12/25/18,6:15:00 AM,13,15
12/25/18,6:30:00 AM,12,15
12/25/18,6:45:00 AM,12,13
12/25/18,7:00:00 AM,12,12
12/25/18,7:15:00 AM,10,13
12/25/18,7:30:00 AM,13,16
12/25/18,7:45:00 AM,15,18
12/25/18,8:00:00 AM,25,25
12/25/18,8:15:00 AM,34,47
12/25/18,8:30:00 AM,53,63
12/25/18,8:45:00 AM,71,71
12/25/18,9:00:00 AM,92,53
12/25/18,9:15:00 AM,74,49
12/25/18,9:30:00 AM,53,78
12/25/18,9:45:00 AM,53,150
12/25/18,10:00:00 AM,95,215
12/25/18,10:15:00 AM,172,180
12/25/18,10:30:00 AM,176,236
12/25/18,10:45:00 AM,166,368
12/25/18,11:00:00 AM,173,442
12/25/18,11:15:00 AM,232,326
12/25/18,11:30:00 AM,263,345
12/25/18,11:45:00 AM,260,306
12/25/18,12:00:00 PM,248,276
12/25/18,12:15:00 PM,383,364
12/25/18,12:30:00 PM,349,557
12/25/18,12:45:00 PM,274,258
12/25/18,1:00:00 PM,336,405
12/25/18,1:15:00 PM,340,501
12/25/18,1:30:00 PM,363,448
12/25/18,1:45:00 PM,364,476
12/25/18,2:00:00 PM,266,843
12/25/18,2:15:00 PM,278,757
12/25/18,2:30:00 PM,284,382
12/25/18,2:45:00 PM,244,402
12/25/18,3:00:00 PM,228,305
12/25/18,3:15:00 PM,191,256
12/25/18,3:30:00 PM,164,293
12/25/18,3:45:00 PM,133,205
12/25/18,4:00:00 PM,126,348
12/25/18,4:15:00 PM,111,143
12/25/18,4:30:00 PM,83,106
12/25/18,4:45:00 PM,52,69
12/25/18,5:00:00 PM,28,37
12/25/18,5:15:00 PM,18,22
12/25/18,5:30:00 PM,12,12
12/25/18,5:45:00 PM,13,13
12/25/18,6:00:00 PM,13,12
12/25/18,6:15:00 PM,12,16
12/25/18,6:30:00 PM,12,13
12/25/18,6:45:00 PM,12,12
12/25/18,7:00:00 PM,10,15
12/25/18,7:15:00 PM,13,13
12/25/18,7:30:00 PM,13,12
12/25/18,7:45:00 PM,13,13
12/25/18,8:00:00 PM,12,13
12/25/18,8:15:00 PM,12,15
12/25/18,8:30:00 PM,12,13
12/25/18,8:45:00 PM,12,13
12/25/18,9:00:00 PM,13,15
12/25/18,9:15:00 PM,13,15
12/25/18,9:30:00 PM,12,13
12/25/18,9:45:00 PM,12,13
12/25/18,10:00:00 PM,12,13
12/25/18,10:15:00 PM,12,13
12/25/18,10:30:00 PM,13,13
12/25/18,10:45:00 PM,12,13
12/25/18,11:00:00 PM,12,16
12/25/18,11:15:00 PM,13,13
12/25/18,11:30:00 PM,12,13
12/25/18,11:45:00 PM,12,15
12/26/18,12:00:00 AM,10,13
12/26/18,12:15:00 AM,12,13
12/26/18,12:30:00 AM,12,15
12/26/18,12:45:00 AM,15,15
12/26/18,1:00:00 AM,12,16
12/26/18,1:15:00 AM,13,15
12/26/18,1:30:00 AM,12,15
12/26/18,1:45:00 AM,12,15
12/26/18,2:00:00 AM,12,15
12/26/18,2:15:00 AM,13,15
12/26/18,2:30:00 AM,13,12
12/26/18,2:45:00 AM,13,12
12/26/18,3:00:00 AM,10,13
12/26/18,3:15:00 AM,12,15
12/26/18,3:30:00 AM,13,13
12/26/18,3:45:00 AM,13,16
12/26/18,4:00:00 AM,12,12
12/26/18,4:15:00 AM,12,15
12/26/18,4:30:00 AM,12,15
12/26/18,4:45:00 AM,12,15
12/26/18,5:00:00 AM,12,13
12/26/18,5:15:00 AM,12,15
12/26/18,5:30:00 AM,10,13
12/26/18,5:45:00 AM,13,13
12/26/18,6:00:00 AM,13,16
12/26/18,6:15:00 AM,9,15
12/26/18,6:30:00 AM,13,15
12/26/18,6:45:00 AM,12,13
12/26/18,7:00:00 AM,13,15
12/26/18,7:15:00 AM,12,15
12/26/18,7:30:00 AM,12,15
12/26/18,7:45:00 AM,19,21
12/26/18,8:00:00 AM,33,29
12/26/18,8:15:00 AM,55,50
12/26/18,8:30:00 AM,101,90
12/26/18,8:45:00 AM,118,137
12/26/18,9:00:00 AM,158,165
12/26/18,9:15:00 AM,169,205
12/26/18,9:30:00 AM,212,212
12/26/18,9:45:00 AM,214,208
12/26/18,10:00:00 AM,252,218
12/26/18,10:15:00 AM,494,233
12/26/18,10:30:00 AM,460,669
12/26/18,10:45:00 AM,664,697
12/26/18,11:00:00 AM,791,703
12/26/18,11:15:00 AM,778,760
12/26/18,11:30:00 AM,805,809
12/26/18,11:45:00 AM,827,833
12/26/18,12:00:00 PM,825,162
12/26/18,12:15:00 PM,854,853
12/26/18,12:30:00 PM,861,880
12/26/18,12:45:00 PM,863,168
12/26/18,1:00:00 PM,825,159
12/26/18,1:15:00 PM,836,247
12/26/18,1:30:00 PM,811,837
12/26/18,1:45:00 PM,793,803
12/26/18,2:00:00 PM,757,769
12/26/18,2:15:00 PM,715,723
12/26/18,2:30:00 PM,676,672
12/26/18,2:45:00 PM,608,616
12/26/18,3:00:00 PM,562,566
12/26/18,3:15:00 PM,482,501
12/26/18,3:30:00 PM,426,304
12/26/18,3:45:00 PM,373,333
12/26/18,4:00:00 PM,200,261
12/26/18,4:15:00 PM,141,119
12/26/18,4:30:00 PM,86,87
12/26/18,4:45:00 PM,49,53
12/26/18,5:00:00 PM,28,38
12/26/18,5:15:00 PM,16,19
12/26/18,5:30:00 PM,12,13
12/26/18,5:45:00 PM,12,15
12/26/18,6:00:00 PM,10,12
12/26/18,6:15:00 PM,12,13
12/26/18,6:30:00 PM,12,15
12/26/18,6:45:00 PM,13,15
12/26/18,7:00:00 PM,12,15
12/26/18,7:15:00 PM,13,13
12/26/18,7:30:00 PM,10,13
12/26/18,7:45:00 PM,12,15
12/26/18,8:00:00 PM,13,10
12/26/18,8:15:00 PM,12,15
12/26/18,8:30:00 PM,12,16
12/26/18,8:45:00 PM,13,13
12/26/18,9:00:00 PM,12,12
12/26/18,9:15:00 PM,12,15
12/26/18,9:30:00 PM,13,13
12/26/18,9:45:00 PM,13,12
12/26/18,10:00:00 PM,12,13
12/26/18,10:15:00 PM,12,16
12/26/18,10:30:00 PM,12,13
12/26/18,10:45:00 PM,10,15
12/26/18,11:00:00 PM,13,12
12/26/18,11:15:00 PM,13,13
12/26/18,11:30:00 PM,15,13
12/26/18,11:45:00 PM,12,16
12/27/18,12:00:00 AM,13,15
12/27/18,12:15:00 AM,12,13
12/27/18,12:30:00 AM,12,15
12/27/18,12:45:00 AM,15,13
